Recording timestamp	Computer timestamp	Sensor	Eye movement type	Gaze event duration	Fixation point X	Fixation point Y
3338067	1400753476	Eye Tracker	Saccade	20		
3348059	1400763468	Eye Tracker	EyesNotFound	40		
3358051	1400773460	Eye Tracker	EyesNotFound	40		
3368043	1400783452	Eye Tracker	EyesNotFound	40		
3378035	1400793444	Eye Tracker	EyesNotFound	40		
3388028	1400803437	Eye Tracker	Fixation	240	1077	448
3398022	1400813431	Eye Tracker	Fixation	240	1077	448
3408009	1400823418	Eye Tracker	Fixation	240	1077	448
3417998	1400833407	Eye Tracker	Fixation	240	1077	448
3427995	1400843404	Eye Tracker	Fixation	240	1077	448
3438017	1400853426	Eye Tracker	Fixation	240	1077	448
3448008	1400863417	Eye Tracker	Fixation	240	1077	448
3457998	1400873407	Eye Tracker	Fixation	240	1077	448
3467990	1400883399	Eye Tracker	Fixation	240	1077	448
3477984	1400893393	Eye Tracker	Fixation	240	1077	448
3487973	1400903382	Eye Tracker	Fixation	240	1077	448
3497966	1400913375	Eye Tracker	Fixation	240	1077	448
3507958	1400923367	Eye Tracker	Fixation	240	1077	448
3517948	1400933357	Eye Tracker	Fixation	240	1077	448
3527939	1400943348	Eye Tracker	Fixation	240	1077	448
3537930	1400953339	Eye Tracker	Fixation	240	1077	448
3547927	1400963336	Eye Tracker	Fixation	240	1077	448
3557948	1400973357	Eye Tracker	Fixation	240	1077	448
3567935	1400983344	Eye Tracker	Fixation	240	1077	448
3577928	1400993337	Eye Tracker	Fixation	240	1077	448
3587921	1401003330	Eye Tracker	Fixation	240	1077	448
3597917	1401013326	Eye Tracker	Fixation	240	1077	448
3607903	1401023312	Eye Tracker	Fixation	240	1077	448
3617891	1401033300	Eye Tracker	Fixation	240	1077	448
3627889	1401043298	Eye Tracker	EyesNotFound	40		
3637887	1401053296	Eye Tracker	EyesNotFound	40		
3647885	1401063294	Eye Tracker	EyesNotFound	40		
3657883	1401073292	Eye Tracker	EyesNotFound	40		
3667883	1401083292	Eye Tracker	Unclassified	30		
3677878	1401093287	Eye Tracker	Unclassified	30		
3687866	1401103275	Eye Tracker	Unclassified	30		
3697857	1401113266	Eye Tracker	EyesNotFound	40		
3707848	1401123257	Eye Tracker	EyesNotFound	40		
3717839	1401133248	Eye Tracker	EyesNotFound	40		
3727830	1401143239	Eye Tracker	EyesNotFound	40		
3737824	1401153233	Eye Tracker	Unclassified	40		
3747820	1401163229	Eye Tracker	Unclassified	40		
3757811	1401173220	Eye Tracker	Unclassified	40		
3767798	1401183207	Eye Tracker	Unclassified	40		
3777795	1401193204	Eye Tracker	EyesNotFound	40		
3787792	1401203201	Eye Tracker	EyesNotFound	40		
3797789	1401213198	Eye Tracker	EyesNotFound	40		
3807786	1401223195	Eye Tracker	EyesNotFound	40		
3817786	1401233195	Eye Tracker	Fixation	250	1096	505
3827783	1401243192	Eye Tracker	Fixation	250	1096	505
3837774	1401253183	Eye Tracker	Fixation	250	1096	505
3847765	1401263174	Eye Tracker	Fixation	250	1096	505
3857755	1401273164	Eye Tracker	Fixation	250	1096	505
3867746	1401283155	Eye Tracker	Fixation	250	1096	505
3877742	1401293151	Eye Tracker	Fixation	250	1096	505
3887730	1401303139	Eye Tracker	Fixation	250	1096	505
3897723	1401313132	Eye Tracker	Fixation	250	1096	505
3907716	1401323125	Eye Tracker	Fixation	250	1096	505
3917737	1401333146	Eye Tracker	Fixation	250	1096	505
3927728	1401343137	Eye Tracker	Fixation	250	1096	505
3937717	1401353126	Eye Tracker	Fixation	250	1096	505
3947714	1401363123	Eye Tracker	Fixation	250	1096	505
3957706	1401373115	Eye Tracker	Fixation	250	1096	505
3967692	1401383101	Eye Tracker	Fixation	250	1096	505
3977687	1401393096	Eye Tracker	Fixation	250	1096	505
3987679	1401403088	Eye Tracker	Fixation	250	1096	505
3997675	1401413084	Eye Tracker	Fixation	250	1096	505
4007661	1401423070	Eye Tracker	Fixation	250	1096	505
4017649	1401433058	Eye Tracker	Fixation	250	1096	505
4027646	1401443055	Eye Tracker	Fixation	250	1096	505
4037669	1401453078	Eye Tracker	Fixation	250	1096	505
4047658	1401463067	Eye Tracker	Fixation	250	1096	505
4057648	1401473057	Eye Tracker	Fixation	250	1096	505
4067640	1401483049	Eye Tracker	EyesNotFound	40		
4077632	1401493041	Eye Tracker	EyesNotFound	40		
4087624	1401503033	Eye Tracker	EyesNotFound	40		
4097616	1401513025	Eye Tracker	EyesNotFound	40		
4107610	1401523019	Eye Tracker	Unclassified	20		
4117601	1401533010	Eye Tracker	Unclassified	20		
4127591	1401543000	Eye Tracker	Saccade	30		
4137582	1401552991	Eye Tracker	Saccade	30		
4147579	1401562988	Eye Tracker	Saccade	30		
4157600	1401573009	Eye Tracker	Fixation	170	982	484
4167587	1401582996	Eye Tracker	Fixation	170	982	484
4177579	1401592988	Eye Tracker	Fixation	170	982	484
4187573	1401602982	Eye Tracker	Fixation	170	982	484
4197567	1401612976	Eye Tracker	Fixation	170	982	484
4207555	1401622964	Eye Tracker	Fixation	170	982	484
4217545	1401632954	Eye Tracker	Fixation	170	982	484
4227541	1401642950	Eye Tracker	Fixation	170	982	484
4237533	1401652942	Eye Tracker	Fixation	170	982	484
4247523	1401662932	Eye Tracker	Fixation	170	982	484
4257543	1401672952	Eye Tracker	Fixation	170	982	484
4267505	1401682914	Eye Tracker	Fixation	170	982	484
4277500	1401692909	Eye Tracker	Fixation	170	982	484
4287517	1401702926	Eye Tracker	Fixation	170	982	484
4297511	1401712920	Eye Tracker	Fixation	170	982	484
4307503	1401722912	Eye Tracker	Fixation	170	982	484
4317495	1401732904	Eye Tracker	Fixation	170	982	484
4327486	1401742895	Eye Tracker	EyesNotFound	60		
4337477	1401752886	Eye Tracker	EyesNotFound	60		
4347468	1401762877	Eye Tracker	EyesNotFound	60		
4357459	1401772868	Eye Tracker	EyesNotFound	60		
4367450	1401782859	Eye Tracker	EyesNotFound	60		
4377441	1401792850	Eye Tracker	EyesNotFound	60		
4387437	1401802846	Eye Tracker	Fixation	110	942	450
4397433	1401812842	Eye Tracker	Fixation	110	942	450
4407448	1401822857	Eye Tracker	Fixation	110	942	450
4417439	1401832848	Eye Tracker	Fixation	110	942	450
4427435	1401842844	Eye Tracker	Fixation	110	942	450
4437426	1401852835	Eye Tracker	Fixation	110	942	450
4447417	1401862826	Eye Tracker	Fixation	110	942	450
4457407	1401872816	Eye Tracker	Fixation	110	942	450
4467400	1401882809	Eye Tracker	Fixation	110	942	450
4477396	1401892805	Eye Tracker	Fixation	110	942	450
4487382	1401902791	Eye Tracker	Fixation	110	942	450
4497384	1401912793	Eye Tracker	EyesNotFound	20		
4507386	1401922795	Eye Tracker	EyesNotFound	20		
4517389	1401932798	Eye Tracker	Fixation	110	935	425
4527381	1401942790	Eye Tracker	Fixation	110	935	425
4537370	1401952779	Eye Tracker	Fixation	110	935	425
4547366	1401962775	Eye Tracker	Fixation	110	935	425
4557358	1401972767	Eye Tracker	Fixation	110	935	425
4567345	1401982754	Eye Tracker	Fixation	110	935	425
4577339	1401992748	Eye Tracker	Fixation	110	935	425
4587332	1402002741	Eye Tracker	Fixation	110	935	425
4597326	1402012735	Eye Tracker	Fixation	110	935	425
4607313	1402022722	Eye Tracker	Fixation	110	935	425
4617301	1402032710	Eye Tracker	Fixation	110	935	425
4627299	1402042708	Eye Tracker	EyesNotFound	40		
4637297	1402052706	Eye Tracker	EyesNotFound	40		
4647295	1402062704	Eye Tracker	EyesNotFound	40		
4657293	1402072702	Eye Tracker	EyesNotFound	40		
4667293	1402082702	Eye Tracker	Fixation	280	948	399
4677289	1402092698	Eye Tracker	Fixation	280	948	399
4687277	1402102686	Eye Tracker	Fixation	280	948	399
4697270	1402112679	Eye Tracker	Fixation	280	948	399
4707263	1402122672	Eye Tracker	Fixation	280	948	399
4717253	1402132662	Eye Tracker	Fixation	280	948	399
4727244	1402142653	Eye Tracker	Fixation	280	948	399
4737234	1402152643	Eye Tracker	Fixation	280	948	399
4747230	1402162639	Eye Tracker	Fixation	280	948	399
4757222	1402172631	Eye Tracker	Fixation	280	948	399
4767239	1402182648	Eye Tracker	Fixation	280	948	399
4777232	1402192641	Eye Tracker	Fixation	280	948	399
4787226	1402202635	Eye Tracker	Fixation	280	948	399
4797220	1402212629	Eye Tracker	Fixation	280	948	399
4807207	1402222616	Eye Tracker	Fixation	280	948	399
4817197	1402232606	Eye Tracker	Fixation	280	948	399
4827194	1402242603	Eye Tracker	Fixation	280	948	399
4837185	1402252594	Eye Tracker	Fixation	280	948	399
4847176	1402262585	Eye Tracker	Fixation	280	948	399
4857165	1402272574	Eye Tracker	Fixation	280	948	399
4867188	1402282597	Eye Tracker	Fixation	280	948	399
4877183	1402292592	Eye Tracker	Fixation	280	948	399
4887171	1402302580	Eye Tracker	Fixation	280	948	399
4897164	1402312573	Eye Tracker	Fixation	280	948	399
4907156	1402322565	Eye Tracker	Fixation	280	948	399
4917147	1402332556	Eye Tracker	Fixation	280	948	399
4927139	1402342548	Eye Tracker	Fixation	280	948	399
4937128	1402352537	Eye Tracker	Fixation	280	948	399
4947119	1402362528	Eye Tracker	EyesNotFound	20		
4957110	1402372519	Eye Tracker	EyesNotFound	20		
4967103	1402382512	Eye Tracker	Fixation	270	945	377
4977097	1402392506	Eye Tracker	Fixation	270	945	377
4987120	1402402529	Eye Tracker	Fixation	270	945	377
4997115	1402412524	Eye Tracker	Fixation	270	945	377
5007101	1402422510	Eye Tracker	Fixation	270	945	377
5017091	1402432500	Eye Tracker	Fixation	270	945	377
5027088	1402442497	Eye Tracker	Fixation	270	945	377
5037078	1402452487	Eye Tracker	Fixation	270	945	377
5047070	1402462479	Eye Tracker	Fixation	270	945	377
5057059	1402472468	Eye Tracker	Fixation	270	945	377
5067052	1402482461	Eye Tracker	Fixation	270	945	377
5077047	1402492456	Eye Tracker	Fixation	270	945	377
5087038	1402502447	Eye Tracker	Fixation	270	945	377
